z_re,z_im,w_re,w_im
-2.4915254237288136,2.288135593220339,1.668610975794151,-6.206466698434509
-2.4915254237288136,2.389830508474577,1.7523734707844594,-6.192089812207836
-2.4915254237288136,2.491525423728814,1.8360515843347178,-6.179634349654878
-2.4915254237288136,2.593220338983051,1.9195697973627333,-6.169002426222511
-2.4915254237288136,2.694915254237289,2.002858028808746,-6.160107748989924
-2.4915254237288136,2.796610169491526,2.0858516465256014,-6.152873196518552
-2.4915254237288136,2.898305084745763,2.1684913859043524,-6.147228737944524
-2.4915254237288136,3.0,2.2507231970552963,-6.143109692913704
-2.389830508474576,-3.0,9.760584878310318,-2.007014232464435
-2.389830508474576,-2.8983050847457625,9.73458791928349,-1.975585370076049
-2.389830508474576,-2.7966101694915255,9.709603000183492,-1.9442614789916335
-2.389830508474576,-2.694915254237288,9.68565230348436,-1.9130706408964113
-2.389830508474576,-2.593220338983051,9.662750191200908,-1.8820405789194306
-2.389830508474576,-2.4915254237288136,9.640902077345492,-1.851197714570688
-2.389830508474576,-2.389830508474576,9.620103337782284,-1.8205658842994956
-2.389830508474576,-2.288135593220339,9.600338306380939,-1.7901646092547745
-2.389830508474576,-2.1864406779661016,9.581579419512849,-1.7600067776819937
-2.389830508474576,-2.084745762711864,9.56378658842993,-1.7300955538022742
-2.389830508474576,-1.9830508474576272,9.546906903633472,-1.7004202663642787
-2.389830508474576,-1.8813559322033897,9.530874811347564,-1.6709509500394817
-2.389830508474576,-1.7796610169491525,9.515612956456755,-1.6416311089593525
-2.389830508474576,-1.6779661016949152,9.501033968991917,-1.6123681407397106
-2.389830508474576,-1.5762711864406778,9.487043597274985,-1.5830207028569991
-2.389830508474576,-1.4745762711864405,1.012084680362023,-2.437545789817671
-2.389830508474576,-1.3728813559322033,0.9989894305517011,-2.407322572580271
-2.389830508474576,-1.271186440677966,0.9862247856239788,-2.3761067946574714
-2.389830508474576,-1.1694915254237288,0.9737545955994801,-2.343341976885384
-2.389830508474576,-1.0677966101694913,0.9616044584746578,-2.308282758641047
-2.389830508474576,-0.9661016949152543,0.9498984700665365,-2.2699517454559577
-2.389830508474576,-0.8644067796610169,0.9389089651604147,-2.2271024670883124
-2.389830508474576,-0.7627118644067794,0.9291187731151997,-2.1782073608449535
-2.389830508474576,-0.6610169491525424,0.9212885072458822,-2.121504206990311
-2.389830508474576,-0.5593220338983049,0.9165078568035321,-2.0551487433535764
